# z_spec;M_UV;O3Hb_EW;Beta_UV;err_Beta_UV;DLya;err_DLya;SFR;err_SFR;Xi_ion;err_Xi_ion;O_32;err_O_32
5.602693;-19.142988359088513;6107.469558254488;-2.199517139314329;0.2969259186947532;68.92554351624388;12.608341043093036;8.149195304085167;1.2772713096731654;5.403096889619739e+25;8.468591539383097e+24;5.6005495632019135;1.762193096631044
5.606;-18.68585527372698;-3156.6547381168634;-3.0461119269884604;0.02158579880894333;47.85345470489845;7.606152971728641;4.126195092301018;0.6852304158010586;4.168031778810586e+25;6.921781653503178e+24;-13.999519795915905;-23.762865347100583
5.60666;-20.54737169341287;679.2046117100017;-1.7136866193185505;0.04070138558678407;77.54349790523366;1.8682461896744242;15.230122005620544;0.8199523440435131;2.7699892134812207e+25;1.491294126029316e+24;3.197817490022282;0.20114120405033883
5.61261;-19.487156898558965;1169.373575638061;-2.307594680792543;0.12495875124920658;81.12427933507114;9.981553653101539;2.2959014905458726;1.2520702015120442;1.1086995300433365e+25;6.046294449974935e+24;2.679110187099422;1.3599886151950515
5.61525;-18.512627966464116;252.33072521824573;-2.165014036292123;0.1256923232246099;66.13633810504373;4.837200098798513;0.9130193259579509;0.2480818394753721;1.0818129020056765e+25;2.939457326559579e+24;4.357243780566436;2.5629387746844747
5.616573;-18.28400536460483;97.82700198425981;-2.1098827354156673;0.14411439846215016;185.1313216121334;25.717270074435852;1.1092504745491778;1.1135730212798565;1.6223735235307632e+25;1.6286956171705494e+25;1.5999244889933582;1.245179518532478
5.617897;-19.173780152771386;1797.0490625647392;-1.858253140061167;0.2025443177201306;71.56273873800765;8.986756787586524;5.672097989722565;1.052584574190594;3.655569429216315e+25;6.783726229779065e+24;7.240191001284349;2.3726037302552436
5.622531;-18.54119550112074;471.00245057365527;-1.874339679387392;0.0073050536919691995;72.15521958413747;5.949365601256951;1.4169977494602735;0.4033371479799122;1.6353636222848762e+25;4.6549325824527206e+24;8.16155276589771;8.087084793144564
5.62651;-19.73411074203812;72.90238061966255;-1.3480203628641332;0.1724142089737005;100.91690423000047;8.210642438429803;0.058249486811582436;1.3220579606346916;2.2406353298368418e+23;5.085452141873832e+24;-13.724080123658778;-53.02427207017411
5.627831;-20.779120870154603;633.3022945213902;-1.949727072574013;0.04426011939504642;51.6468249282965;1.8502143414317633;14.599689631231014;0.8431283449502381;2.1449572859544642e+25;1.2387073507556856e+24;2.908167340404261;0.1577633859150282
5.630483;-19.405082632192784;1594.3377729797362;-1.9018363247793395;0.14811204350070442;54.97366674551152;6.434779423554213;6.957109170845709;0.7489364928027746;3.6234238477863534e+25;3.900634993441056e+24;4.361567632109997;0.5871539033923202
5.63579;-20.130315954446147;1003.2436770904444;-1.7270819177116685;0.0748937374595795;58.6033604762838;3.553997123032464;14.250153307586423;0.9032347071422024;3.8055420728797168e+25;2.412112772067449e+24;3.857721795146564;0.27502500870241303
5.63579;-20.130315954446147;1003.2436770904444;-1.7270819177116685;0.0748937374595795;58.6033604762838;3.553997123032464;14.250153307586423;0.9032347071422024;3.8055420728797168e+25;2.412112772067449e+24;3.857721795146564;0.27502500870241303
5.63579;-20.130315954446147;1003.2436770904444;-1.7270819177116685;0.0748937374595795;58.6033604762838;3.553997123032464;14.250153307586423;0.9032347071422024;3.8055420728797168e+25;2.412112772067449e+24;3.857721795146564;0.27502500870241303
5.637117;-17.339035161792356;461.5965486219393;-1.48682608426722;0.5245428669863658;-92.2718060861421;25.833580944551713;0.9002394655868974;0.3792290162979992;3.143890100437414e+25;1.3243746755321668e+25;3.238444473065975;2.144552115917228
5.638444;-18.1547131320803;451.02168068300347;-2.0635691192181547;0.46886963336788273;135.57539039020065;20.927159996164942;0.8543125266685074;0.8412386059516346;1.4075210364930203e+25;1.3859811223936679e+25;26.61243526942368;183.49861816992933
5.649074;-18.21023026772185;-3169.947168583174;-3.411712856315063;0.5645884318502604;57.97560745067218;17.219646519044765;4.113149336431455;1.131423705569865;6.438811981541723e+25;1.7711548781119692e+25;-18.240162912019045;-49.63546342387704
5.650404;-17.975561576823218;-4659.129625809199;-1.447359224286389;0.8705234617528569;-336.45011073094133;65.78593124965388;2.1586427241016204;1.015235694861016;4.194493353377e+25;1.972720787307619e+25;-7.3494074327007;-10.03277809429969
5.653065;-18.075696168501594;160.75819039795942;-2.1222281990881973;0.32538310839835277;75.62229871472447;15.063157454094096;-0.5694982078682641;0.7462289040105348;-1.0091071124688062e+25;1.3222603410562826e+25;1.5790329342442704;0.8914627928527461
5.66105;-20.504741349760355;450.0819795677859;-2.337692086830856;0.06169495302833403;53.0809403787714;2.4283268824551443;5.736737415000219;0.7947035076928209;1.0851550717460513e+25;1.5032525972904562e+24;3.082109009416865;0.4189621592713583
5.66105;-20.504741349760355;450.0819795677859;-2.337692086830856;0.06169495302833403;53.0809403787714;2.4283268824551443;5.736737415000219;0.7947035076928209;1.0851550717460513e+25;1.5032525972904562e+24;3.082109009416865;0.4189621592713583
5.66105;-20.504741349760355;450.0819795677859;-2.337692086830856;0.06169495302833403;53.0809403787714;2.4283268824551443;5.736737415000219;0.7947035076928209;1.0851550717460513e+25;1.5032525972904562e+24;3.082109009416865;0.4189621592713583
5.661053;-18.270644317420242;7142.464712411085;-2.9569726265499017;0.23151379349719187;31.969474329335995;7.666543679105419;2.5646413979270393;0.38486975195874995;3.797452009721961e+25;5.698747646506352e+24;-9.906679817618363;-7.360564541073081
5.661053;-20.33628983775416;1154.4493851047275;-2.103619089556967;0.09753775416915633;60.24613441443689;3.892094890371806;7.248427178298237;1.2988478126113012;1.601220781083758e+25;2.8692322594412456e+24;6.0024033981614995;1.0812994794401958
5.661719;-22.244264135609846;949.2675479106819;-2.62040573590092;0.036546448943743995;44.28105217150327;1.2270275405247386;22.39826210694752;1.5328734928763554;8.535560424387566e+24;5.841495317321857e+23;10.450648671542211;3.3949042895578883
5.665718;-18.13138061587223;1193.9628319109809;-3.1438734791098004;0.3582120929478915;99.6248422888484;10.981293447971925;1.4807833137496789;0.5635257822585079;2.492657668896689e+25;9.486039245071686e+24;5.08974895469841;2.856939141234466
5.665718;-20.577592692607222;855.954752361261;-1.0232371059305785;0.09003528778596148;66.82734097585048;5.543996984783218;21.031497213609775;1.9328804322985247;3.7201160381754115e+25;3.418938472633354e+24;4.370590465802916;0.4838525518880302
5.665887;-18.658482339413386;55.313249684550605;-2.1595581480455075;0.10248893367869293;59.191025001500684;4.1172390908811645;0.4132895578383356;0.24225672373954288;4.2813907816987414e+24;2.5096102336772133e+24;0.8946232311282364;0.39440045445160016
5.666554;-19.062317050015558;129.44256207929914;-2.1544830021911108;0.08053461804890322;24.0807284836425;3.293686920889593;-0.3061829624437354;0.30094247266985735;-2.1866414360411325e+24;2.149215865417433e+24;7.974721513996529;19.740863788576014
5.667051;-18.613343508434195;1232.4829823560674;-2.5718905597607433;0.20813876699621423;83.611631377454;6.735981449699908;3.3141902613212464;0.43282415966348425;3.579014074845132e+25;4.6740942348646694e+24;13.993079354667094;11.974144892369974
5.668384;-18.84134528281315;2661.5005674538243;-2.4980657549028247;0.13661945457915844;32.41757168926241;4.692787194918192;3.4374070488696242;0.47817787788657196;3.00895867336204e+25;4.185764015203855e+24;98.11428106833523;680.0329819128945
5.669718;-18.100292425713945;2315.9785016397996;-2.8929375820510557;0.3941456734983376;54.27147836779894;11.038822522824985;3.8346348239248567;0.6324013584223944;6.642482433092802e+25;1.0954667411290103e+25;-9.317111867063053;-13.276482432113585
5.67038;-20.14851338185596;-1346.3160284721412;-1.8040513229604769;0.0974411911842625;47.21302119357511;4.4977046847757105;2.3784583167046556;0.9547100456402468;6.246166615458998e+24;2.507203078834505e+24;4.148666815544833;1.6646800779062507
5.670555;-20.821348853472674;19.24077888571491;-2.0613508519118366;0.030933572038746675;66.01209285952937;1.3255206616260133;-0.07147768236962891;0.557084884468959;-1.0100765619119081e+23;7.87236471781003e+23;2.5714606837114955;1.8853439917734611
5.671052;-19.314281343259275;9465.209535167765;-2.3551673168954808;0.19005613867737706;36.93055585529837;7.136187124621708;11.80234495151028;1.0460622203020724;6.683118154661034e+25;5.923363063974178e+24;27.473724137733083;23.108126613976587
5.674389;-19.27357192160904;3726.7299823249737;-2.6814036932938388;0.1944127274950151;25.005318952965506;6.233164143433043;10.558751494283882;1.0740997666669505;6.207363423951697e+25;6.314503763908948e+24;20.51372459088726;12.630242685031003
5.67506;-19.629718589330384;853.9660018037291;-1.6656494118686682;0.0006354018552546534;97.01308723068404;7.794922439819944;14.905473976305338;1.1769649260633965;6.312214198148102e+25;4.984245874253784e+24;8.128988016085202;1.8127873736419264
5.67773;-19.434796457865975;665.8615173120205;-1.9361463782721022;0.02696962428480273;109.7014161237695;15.183150887262196;3.184940705630087;1.7523840420146168;1.6140097026228228e+25;8.880431718974334e+24;2.616185665259957;0.7166457513615784
5.67973;-18.58048847534645;-1284.6865666726048;-2.7154955553329136;0.5410689600833182;119.58068996777668;21.22159959875806;3.2495050687096025;1.384357954857717;3.616972455376463e+25;1.5409068412655338e+25;4.3039143189802775;3.4501000583639367
5.68107;-19.79646537693106;296.8747042015725;-2.4993287142792813;0.05325404003812497;26.855623893535636;1.9201857190320315;1.9276694995665866;0.3390481214593909;7.001156696208743e+24;1.2313983421048654e+24;11.390620318552667;8.137378021861279
5.68107;-19.79646537693106;296.8747042015725;-2.4993287142792813;0.05325404003812497;26.855623893535636;1.9201857190320315;1.9276694995665866;0.3390481214593909;7.001156696208743e+24;1.2313983421048654e+24;11.390620318552667;8.137378021861279
5.68107;-19.79646537693106;296.8747042015725;-2.4993287142792813;0.05325404003812497;26.855623893535636;1.9201857190320315;1.9276694995665866;0.3390481214593909;7.001156696208743e+24;1.2313983421048654e+24;11.390620318552667;8.137378021861279
5.707173;-18.50856178037983;426.49951924603704;-2.2919890536268297;0.12987635002800915;20.858941729819566;4.901456720792535;0.9714535840941559;0.312071671236816;1.1553690130886953e+25;3.7115302749747596e+24;140.70849131820353;2913.299927796432
5.728671;-19.461231793422996;1301.9991169132802;-2.552007753330374;0.23573284189634885;31.013241274391007;8.496189398608173;5.355043250336684;0.652840879523053;2.648461342597428e+25;3.228776597043176e+24;14.626867516902346;7.855920593983623
5.73069;-18.51964229522013;1728.98474004894;-3.1352935321993924;0.17680640731896125;55.659046441155745;4.832844625037764;1.5371190492497044;0.32112816357355495;1.8095640492620053e+25;3.780461768994926e+24;-18.417807216798394;-20.523721959346513
5.732709;-18.74992531066471;0.0;-2.9296184946213053;0.23912687386713055;43.730331848278034;7.196042521191227;0.0;nan;0.0;nan;nan;nan
5.750237;-19.074323073745877;2161.9150112803445;-2.2510055073104396;0.22078635183873394;-37.960962092035125;9.25504283814457;7.975548121990793;0.7959688430229448;5.633193677016911e+25;5.621991849382881e+24;74.45693216350377;311.9654368544566
5.75429;-20.082498129698113;595.8277243055895;-1.4581486316715688;0.007073643286405781;17.711860017452032;5.471943112191373;5.034483339427733;1.1383455564783513;1.4050087501825361e+25;3.176861178699011e+24;3.2431935996533108;0.7377002632393429
5.758342;-19.69080138046186;821.7202828741132;-1.398232874240042;0.14763433029072107;87.49500786251357;8.03542484204749;11.750315755195846;1.08037158682575;4.703838017200953e+25;4.324899048408577e+24;4.845221101158309;0.6920786985023809
5.76105;-18.147887945823793;1569.1399412813096;-2.9765911961615656;0.6343168195090352;117.11593002089961;25.52423315925427;2.2471441789310527;1.038491651304295;3.725624943575373e+25;1.7217544099170904e+25;12.569153974975611;58.11635615477777
5.7624;-17.419743689500795;774.8809002720927;-2.026344673752815;0.3254540246389023;-83.50541187072105;16.08040497021818;1.3851254300913747;0.4707386080650831;4.4907098924025185e+25;1.5261798520544138e+25;21.443693012024287;34.79336535710433
5.765104;-20.788989955264192;558.6700470532309;-2.428548355823668;0.07809603491742814;53.424199544566115;2.8919452690848204;5.453243336547262;1.195393113867927;7.9393010109988e+24;1.7403561828732975e+24;13.454729663712927;8.967550207171072
5.76813;-19.41816091600955;73.46438543585894;-2.4914855192140917;0.0010489053348510938;61.89605037932429;3.998030856054121;0.769943891344449;0.45648329102323376;3.962032960392335e+24;2.3490047329868432e+24;-15.230987031761236;-66.59267188786771
5.76813;-19.41816091600955;73.46438543585894;-2.4914855192140917;0.0010489053348510938;61.89605037932429;3.998030856054121;0.769943891344449;0.45648329102323376;3.962032960392335e+24;2.3490047329868432e+24;-15.230987031761236;-66.59267188786771
5.76813;-19.41816091600955;73.46438543585894;-2.4914855192140917;0.0010489053348510938;61.89605037932429;3.998030856054121;0.769943891344449;0.45648329102323376;3.962032960392335e+24;2.3490047329868432e+24;-15.230987031761236;-66.59267188786771
5.769164;-20.58161286190607;329.5459099528391;-1.5699653711940667;0.08095738541065332;71.87488935498982;3.821748223817061;10.95909408383404;1.4346140906704328;1.9313139767895388e+25;2.5282110212906355e+24;2.52833086340874;0.3031964515657756
5.77119;-17.81636509345195;2672.849085611244;-1.2603004567539617;0.38755048138345616;-90.4450030654177;23.29209973879513;2.6159959458205444;0.5383150245208957;5.885920638343209e+25;1.2111943513597199e+25;560.697711317863;27523.291503828772
5.77187;-19.729710837623657;595.0929063907015;-2.1839631488813023;0.11025144812724695;-19.23595310275291;4.409823931743331;3.530974022485129;0.6529136738948277;1.363746221363229e+25;2.521708032912057e+24;11.26941299948575;5.637115827746658
5.77187;-19.729710837623657;595.0929063907015;-2.1839631488813023;0.11025144812724695;-19.23595310275291;4.409823931743331;3.530974022485129;0.6529136738948277;1.363746221363229e+25;2.521708032912057e+24;11.26941299948575;5.637115827746658
5.77187;-20.073735239670942;1481.7971254616525;-2.2235743787983595;0.1549393921555697;60.89260882738196;5.66738175100756;11.899203450021796;1.502981750262378;3.347704892909387e+25;4.228467376358424e+24;12.842764128662632;4.960156590426307
5.77187;-19.729710837623657;595.0929063907015;-2.1839631488813023;0.11025144812724695;-19.23595310275291;4.409823931743331;3.530974022485129;0.6529136738948277;1.363746221363229e+25;2.521708032912057e+24;11.26941299948575;5.637115827746658
5.771872;-19.42426248912706;1649.6979269543192;-2.5145528607182417;0.048445724374413975;64.72504693659508;1.6032415423632342;5.113933246822479;0.2128944763056003;2.6168174790901317e+25;1.0893884607203079e+24;9.766147048108504;1.3911151605713952
5.774582;-18.274744785484494;413.879468873504;-1.6768365497044946;0.18679669364488785;102.37856362784116;8.172388129048132;1.9581420465005082;0.3703213686222666;2.8884819076900454e+25;5.462660766659328e+24;4.33291196706003;1.1008592871667775
5.775937;-18.82792501638804;259.01212481757136;-1.7789287021812443;0.287622968413015;52.753274580358905;13.324997302168018;7.577084913511901;0.9891317967372214;6.715146944173749e+25;8.766122378278149e+24;19.902924927859058;26.948054454060383
5.776614;-18.063629785340122;-1690.0493373239199;-1.6303297498545908;0.4414355480857336;-95.70278045360595;24.713161065568997;2.629971648255914;0.68387447523771;4.712187093639223e+25;1.2253152911444837e+25;8.617146697345689;9.494158987539661
5.780682;-18.084211735555435;116.50928328448379;-1.3065495204762914;0.5196066466790625;169.78780025978247;27.799194546856924;-1.3347479792209154;0.7718247379819609;-2.346593971720979e+25;1.3569297766839528e+25;-0.3837713899497798;-0.10760275658030707
5.78204;-18.939756824036735;2393.0500409906163;-1.7610730560997758;0.09057131694165452;30.658940732978817;4.029657528652163;7.18489152745855;0.3183738231134535;5.744349546708691e+25;2.54541146445475e+24;8.865439135655496;1.00706882468766
5.78407;-18.563886303815252;3066.9024346741708;-1.4379637354133796;0.15130672261967296;-83.42357343269182;8.125942968541912;4.9870862730372885;0.4098520131392288;5.636580743406011e+25;4.632291960531503e+24;32.58665021454901;28.003843594621827
5.78475;-18.73937487675785;3347.536607833745;-2.8864821611165343;0.05251505635836044;10.340554904076335;1.5933045490386437;5.312174411979534;0.1278752913983053;5.107939535539221e+25;1.229589252715445e+24;16.65137480733986;2.277882935240579
5.784751;-19.79441098851287;112.2417226512808;-1.5142245765047222;0.000561215029597279;65.13117576925181;2.0624527973801077;0.8804200414458805;0.3505069034731314;3.203678284888336e+24;1.2754268445731974e+24;2.2756817988683316;0.2359462721763723
5.78882;-19.676678890945585;751.9927130193465;-1.9993427587526003;0.23298047561227384;78.13279899518609;9.773330106423177;7.657267764231437;1.7968976360095645;3.105457932471995e+25;7.28744271377346e+24;6.601449666943783;2.340385725078094
5.79086;-19.4882876063107;450.9970681180292;-2.9301140032412363;0.09089788611049229;52.315973679090405;6.38075821277932;3.2809622598497996;0.9383180738013654;1.5827399522627267e+25;4.5264571357904446e+24;9.710878442297092;14.205781604413312
5.79255;-19.353794790492035;0.0;-2.3288920520976606;0.22267368606161103;-29.96675376190344;8.604715660184976;0.0;nan;0.0;nan;-0.0;nan
5.794256;-18.39077579893614;1169.9434684239156;-1.6923767676451165;0.4445915633092159;84.12860595556937;24.673419930531725;0.9563769344089137;0.8804742177247782;1.2677748927785582e+25;1.1671581222943303e+25;4.204585669435791;2.695362679157936
5.794936;-20.44562342768987;2634.5323487962214;-1.8230332738279134;0.011760515150503296;41.62916156915652;3.3785177344142263;44.614753150666644;1.5675489155207403;8.911534570681808e+25;3.1310867740818423e+24;19.523849506530766;3.600946327498118
5.796295;-18.726911655914584;2532.3048661071953;-3.571830208888719;0.524143393717957;133.70229524405744;14.666375252104892;2.0085616689507484;1.0658820166749545;1.9536370410778004e+25;1.0367352027994702e+25;5.571444058781214;3.4303063849333117
5.796295;-18.911389155499695;186.65200230419663;-2.187892629169004;0.011452674190709588;56.187220112866115;4.616542132840542;0.7109946159912401;0.3960812509606982;5.83490813257737e+24;3.250513661302423e+24;13.653286116336293;34.43268944415615
5.803095;-19.66989812257576;1800.6795877464597;-2.160776326981929;0.04587715225985255;68.04020777860909;1.8575666606693537;9.51083991634013;0.297252081264394;3.881351686630327e+25;1.2130788417411423e+24;8.623386510286167;0.6112059614856935
5.81603;-19.32924966502146;103.94429455269416;-1.598656595876959;0.32409362679292686;73.90187997031472;16.149604699214578;-2.486039805455683;2.4289125894402237;-1.388454284452419e+25;1.3565487101082605e+25;1.2079686748220062;0.6242607048226887
5.818078;-18.03515306903254;7163.179080673469;-2.439635607081145;0.0012392862000836723;89.24440473820863;4.866899918269599;2.5095515883896633;0.14918675216149563;4.615919997391306e+25;2.7440524268719784e+24;15.400782710896241;7.154018407184618
5.820806;-18.449657282454844;3144.4191492911536;-2.6495813546824647;0.09065529636382579;-52.36086401073451;3.620349473959996;3.7253252572975426;0.17026937249333363;4.677616973824177e+25;2.137947298258139e+24;19.4361549305846;8.184163589495872
5.82558;-19.835994898861983;419.1413740663797;-2.5196915486796487;0.06563463921312761;59.55600226613936;2.5310859424389687;2.7156262989561237;0.39856147561411814;9.510326328703898e+24;1.3957920854563305e+24;2.1347675352931645;0.22637789746477738
5.828996;-19.91015137424081;1205.4330241224334;-2.067780577547105;0.0946600978216215;48.84518971705362;4.027855318214811;5.4557942162487265;0.7934737230962013;1.7845174711648283e+25;2.5953466455136203e+24;12.636388012357516;6.615863895926356
5.83378;-18.650768101673034;690.6041897749122;-2.0037819824739542;0.0007655268185380289;62.95904806350584;3.699545717635781;3.3490903142575617;0.1831781384078042;3.49416163870163e+25;1.9111279906323357e+24;2.481222872483111;0.12221936568065113
5.837879;-18.428419553728954;2794.4980161245903;-2.061011701114962;0.47376962438836323;83.99685625142959;25.696629892215757;1.6989265680661416;1.0254312770913647;2.175355095057359e+25;1.3129920946442172e+25;1.9026318155218986;0.713543657339002
5.843352;-18.161104817218366;2834.8259741717216;-2.306595615930041;0.17893743333384193;30.280742696209984;7.255857205089397;2.002682010293257;0.2591309148665332;3.2801480237391718e+25;4.244247234061472e+24;9.422326013534722;4.340896311578784
5.85362;-18.238837464215756;1665.0174360410992;-2.7010918890548328;0.7729451502112729;115.83919995381325;34.98834781765115;6.02156107433473;1.3071035522556247;9.181158453810973e+25;1.992959081648763e+25;5.651687956965047;6.461001630452285
5.859795;-19.064053859241323;534.0033543276439;-2.725359184577389;0.04135149032440475;96.20870900366009;29.9961781173133;5.377550984897734;1.3502394667896287;3.834302438960266e+25;9.627480046644948e+24;1.1823588075359381;0.3607499357458385
5.86185;-18.876559751995316;437.2786274838419;-1.477960439790289;0.16972511629115608;52.79484694047743;7.975359514518277;2.588546864629671;0.6088651785142026;2.1935902352132347e+25;5.159654354340596e+24;4.415614943423233;1.7780742114902746
5.86254;-19.122507886781847;1301.049028493823;-2.813509366048476;0.010971735554952872;56.546122052495306;5.427051599342151;5.212601670109707;0.614833712227624;3.521881643726932e+25;4.1541090266991033e+24;5.957076916828486;2.002091534309331
5.869406;-19.302286405856854;2140.2771797153932;-1.6406497978105754;0.01115592459240581;110.4209400134577;11.491554886457598;12.192631172220185;1.2486076462011295;6.980816900796527e+25;7.148827218626874e+24;10.792661466922093;2.973386293829795
5.873529;-20.009501760684802;358.1896388303592;-2.1900675347838368;0.15183806093265592;35.26882521261106;6.4644209909485095;2.5648318637991174;1.1688948285826353;7.655641165270222e+24;3.4889769945050775e+24;4.4162111976158345;1.3201345072588893
5.87353;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232
5.87353;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232
5.87353;-18.976948797401246;1003.8883368516615;-1.9993819811569022;0.19817955136617765;33.43793026892393;9.549399245034724;3.127356877307568;0.6615539286704126;2.4161355607331056e+25;5.111037963084625e+24;4.637300710242058;1.0279648879194232
5.875591;-20.56055529474341;418.41567364899976;-1.8032709645122789;0.0036740759387117027;47.9084542464087;2.3032245639798004;7.657247713473891;0.9119111554065923;1.3758590720327985e+25;1.6385276838391122e+24;3.48769959056757;0.51480139086925
5.878342;-19.87760476030323;1463.6454395550556;-1.6638300651664746;0.004562173840930974;62.381120174341966;6.010047679206492;25.421400238270284;1.3449088441053976;8.56802918258755e+25;4.532881004275945e+24;10.670063774406882;1.6458162550747946
5.8866;-18.877003132860384;-5286.891688206081;-2.2523549651605173;0.32372835396039334;125.11825104144144;14.518981509461678;9.493636415473519;1.1475862568859778;8.041826793299741e+25;9.72092199908407e+24;53.41611185340402;119.94300595164874
